issue_date;community_area_name;unit_description;license_plate_number;violation_code;fine_amount
1997-11-23 23:18:00;FOREST GLEN;Unidentified;2b7012ddfd89817779b39213676fb222db4cfab6e3a370dd5543360e09de63b0;0964100A;60
2008-06-24 09:07:00;AUBURN GRESHAM;DOF;f0102a89480afbca66e90ec358fb2e5c7226f864de702b41cf45dba0122f667c;0964040B;50
2015-09-21 14:13:00;SOUTH LAWNDALE;DOF;565fa04abd21b631a0df82663729a7708d69b787721eaef264ff9d973fe1a5a2;0964190A;50
2003-05-16 09:57:00;AUSTIN;DOF;e2ff797af199c10b280df2f74fa85833276ddeb6c2465116a5bb5747be7facc7;0964040B;50
2016-11-04 08:10:00;WEST TOWN;DOF;8c9357b29d1a8ddba26247e4e99154274f925317a66c5177ace87d80f01cee69;0976160F;60
2012-08-16 08:13:00;WEST TOWN;DOF;9ce4406c88708052a46aecf282c98f81cb82a4abc45c61f50a5d671fa733bdd9;0976160F;60
2007-02-17 21:17:00;BRIGHTON PARK;CPD;f8b93ce571f2e9d440dc5be14e492c4c3ecc7a213f9b0f21f2fcc0a4ccf6421f;0964090E;50
2000-05-25 03:09:00;KENWOOD;CPD;7af2e12e90f66aa4442d9e1125c4c1cf09a6def6b97bc9400b699e48afcfe223;0964100A;100
2011-01-01 14:41:00;UPTOWN;CPD;3346f9c386083f253274b41596174685ad06058ab85a406df333477a292f9007;0964090E;60
1998-08-10 13:40:00;OHARE;Unidentified;5e5270295b2ab50bbbb32815f97963c986892d71aa818604e799c7689f6d400d;0964150B;30
2013-06-10 12:34:00;NEAR NORTH SIDE;DOF;373a5af0239f9f0e15b13d3d9caf9e9c496915c67334eba8cb51ed41008e4d1a;0964190B;65
2011-07-11 07:48:00;AVONDALE;DOF;005d0846b19b532530c72c51fab9522a9104a07875b69f087e1ba90af8e994bf;0964040B;50
2016-02-23 23:16:00;NEAR NORTH SIDE;Miscellaneous;7cd9e352c36415e9beed92430d9974c3790977da8420698a74cc99c15b909d0d;0964190B;65
2011-07-11 12:12:00;LINCOLN PARK;DOF;cc3166ea4ea7275a17921889857fcae9c7ea6fb58cdb16130db6c48612ae7c7b;0976160A;50
2003-07-17 21:53:00;LOOP;CPD;89d834a68cf26c3cec437226d862f49d05e5386a02750dec6b8af192fb7754a5;0976160A;25
2013-01-28 08:30:00;MORGAN PARK;CPD;e8bebfe629378f2ac2b9fdfa1d7c81892e78c39d46545581e2ec08e5fc6acc8e;0976160F;60
2005-10-11 16:08:00;WEST TOWN;DOF;525e07da7e0c76e84cc8b338b5de2bac68da9f61064dae66daff3c0b8b17614d;0964080A;50
2000-10-04 16:25:00;LINCOLN SQUARE;CPD;9e02a0a027a766f61e4628a2b65ee3aefc1d620289172de4fc000bdecb740b13;0964125;60
2013-02-08 11:18:00;WEST LAWN;DOF;5cb005f11f2d880869f9eecd3847bcadbbfb5f5f0ec3bd0856cfff9b42d693d4;0964090E;75
2002-07-12 10:43:00;LOOP;CPD;87f7a45cafb84756991ab109f5c7f832d3268296a392cc0da84e24d2cee80199;0976160A;25
1999-06-13 10:25:00;AUSTIN;CPD;b6eed623619c862fd01072e8db8d45ba497bb52ab5fcccffd613a23b9cbad883;0964125;60
2016-01-08 20:54:00;AUBURN GRESHAM;CPD;15310899811feabcd6fa14047da113f28da5d4005184d80ea194cf0b581898cc;0964100A;150
2000-05-17 19:24:00;WASHINGTON PARK;CPD;67a1ff08116d5002b5ca80f8adc515d2512381044343c5eedc039390dca4fe25;0964080A;50
2007-04-06 16:26:00;LINCOLN SQUARE;CPD;207bf9d8d222e07c135908e74ea13f13aaf44c5f34e99e663b7a2ca8a7a4639e;0964190A;30
2011-09-10 08:31:00;NEAR NORTH SIDE;Miscellaneous;45e1e10dc56d7777310f4a5203b7ed465d080b246f49d8d4d3316e4a08b11ac9;0964080B;60
2008-07-16 16:17:00;LOGAN SQUARE;CPD;f7d66dab967785d7bf95e87e1af822362a51a5364bb3a276c5b680b53e7b115c;0964080A;60
2004-01-11 12:55:00;LOOP;CPD;32d98fb8d52e98467e57fe751e6697db0e3eebe34a15b46b63dcf69492f21386;0976160F;25
2005-02-13 13:50:00;ARCHER HEIGHTS;CPD;376b8894687aefeade022514b1ede7742de7bd75a7701d3438ac0c17d494b9d1;0964020A;25
2003-12-08 16:40:00;SOUTH LAWNDALE;CPD;c8c503406bbaaee05f395402657834b0acfa5453fa1137eacb0ff2d77c50bf6f;0964090E;50
2017-09-25 13:26:00;IRVING PARK;DOF;8a109bf9e9b087ffda26e7be2713c0e08995546a3ca17b80165231c04f1635cb;0964190A;50
2016-03-14 03:26:00;ROGERS PARK;CPD;3b78f6a7a338d82bd2ee2f53f7444fe65bc62299b749f7ddbe4dd00c2a1635a1;0964060;60
2005-04-11 16:10:00;NEAR NORTH SIDE;DOF;bdf6608f5eee98b8833f1bdd69631b425b520de1e4d56852cbad6bce1aee10f3;0964080A;50
2018-03-16 00:38:00;WEST TOWN;CPD;842c7ee0b0b11a1ae95386cd805cd8294bbcda46c42c0957654332bc718fd5a5;0964170A;75
2012-11-20 08:56:00;GREATER GRAND CROSSING;DOF;7f159865fd4d935dbee2d0c770f70d7b8860ff76a19267793a92391fcaa3875f;0964170A;25
2010-07-16 10:20:00;CHICAGO LAWN;DOF;b420784c4a77fc9a0cfc1781fc921c1f94e84b7669a78b602a84fa82b2c79810;0964040B;50
2005-06-16 16:18:00;NORTH CENTER;DOF;c76d8658fc04b5dcd9f2268502a05786be7de485982c172a2d077b966d8a713c;0964190A;30
1998-06-21 09:57:00;NEW CITY;Unidentified;2de2d2632696ef3699f178900249fa0d362d48575249b155209d12041b40a662;0964125;60
2016-08-17 10:50:00;WEST TOWN;DOF;885c2674f519535c57ebfae210d4a2f9b8cb26d2f39d9722fd359d4fa3ec2f6a;0964040B;60
2007-02-05 17:18:00;BRIGHTON PARK;CPD;0f27abdf7fbb3629ad0e9d1cfc8abb853fb421d01cb7e481abded1c1a28a0b19;0964080A;50
2009-06-01 12:16:00;NEAR WEST SIDE;CPD;fc91fc95810ae558bbfad842f86c8aa9f621edeffc73cd37092481c67c42fead;0964190;50
2007-04-13 09:17:00;GREATER GRAND CROSSING;CPD;b90d9ccd44e5a754e1f502fd4f199a135168c9453e736b2cb68cb8736ab383ff;0976160A;50
1998-07-27 13:36:00;LOOP;Unidentified;17cb44b526039c859c87e3b5f8036f66b6d6f95ad0b7264bba32779ffeb17223;0964125;60
2001-07-14 01:15:00;WEST TOWN;CPD;583194c1320c93a9e4eda32ac0076252f805a5bd4d1550b1f7b77d5b71dc4757;0976160A;25
2018-01-10 22:00:00;WEST TOWN;DOF;a486d59922c13c687ea8aa5987cb4c67adbb5813a7ff8cd0826a117327f6eca9;0964190A;50
2004-05-31 18:15:00;BELMONT CRAGIN;CPD;02a99e1b658394aeb8f21d289a3f47973a0615af928e6c7215c7c824f43afe74;0964100A;100
2003-04-02 07:43:00;AVONDALE;CPD;9f293218ff9ff3c0488f3263fc0729ab76732029373a0c58643dd71ac6ceaca3;0964080A;50
2008-03-12 04:35:00;SOUTH SHORE;CPD;522d2bbd8574a7c2e56b5312c0e7072bb7730d1cda83dfa9e9511575470063b6;0964150B;60
2002-03-09 14:09:00;UPTOWN;DOF;cf0a619e759d03897c363ba5461d0278a605a75d59b173820be2fa9b131025f7;0964190A;30
2004-12-01 04:36:00;CHATHAM;CPD;6906cc691d900f7fb1df6fc466a0a6d917dca5ab3106bb695d33341d6386412b;0976160F;50
2011-06-15 13:59:00;WEST TOWN;DOF;b620ba3ba58af8a96859495a32e4a29c08b853363c1ebaac75be549b256ea8dd;0964080B;60
1998-04-13 05:08:00;BRIGHTON PARK;Unidentified;429cd146b2f4cad93c9146d06344dd86f7e60df1e3f7799f16e838d336c08b86;0964125;60
2007-05-10 22:17:00;LAKE VIEW;DOF;9ec9bd61b223a92bd075ac63570a49eb49b6e405090946d6eed672e6a46de74e;0964090E;50
2008-02-29 09:42:00;AUBURN GRESHAM;CPD;5d0e7fbdb547231cbeee4ae4a923341afd293d279e61e64feef5e4ab99bf52d6;0976160F;50
2007-04-21 14:15:00;PORTAGE PARK;CPD;4a63445739502f7195223bd04b275859d3186b9743a67df0a579b8cc75b300e3;0964050J;200
2010-04-07 15:45:00;WEST TOWN;DOF;de6fb5737a9d8ebfdc7f41ae1eeb7f7d81245ea8097948fe595bc37ed2902ca5;0964080B;60
2001-03-14 01:42:00;WASHINGTON PARK;CPD;d2cf48aa93065fdeed390b08086531f90aa569acf02706ede54d72f79bfd4226;0964125;60
2009-08-20 09:56:00;LINCOLN PARK;DOF;05b8cb61a48b7c17f546225ed2c84a771e899908e7c14d1ad35ac2810858aed4;0964040B;50
2004-11-01 17:49:00;DOUGLAS;CPD;37e167ed98690ccba667268dfbf97ad7220de30156e0602386a0a55ded29cc99;0976160F;50
2007-04-02 13:12:00;MOUNT GREENWOOD;CPD;730bd66be91c8a54a6d0658a4b9a5ab392f2ce9621c38abe855dc836671e454f;0964125;120
2015-05-14 09:32:00;WEST LAWN;DOF;e9a4188ce1f6cedde40e7b2876b924d2c2eaae5539c437759856ea0081ea70f9;0964040B;60
2003-10-30 09:23:00;EDGEWATER;DOF;5720892c40db64c235af1522fbb5d434103a0e2235673ab50da65692ed672bbb;0964040B;50
2001-03-20 04:01:00;NEAR NORTH SIDE;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964080A;50
2010-09-21 09:08:00;BRIDGEPORT;DOF;05e959a699d35dc7d4a1ccd77b9524a6acd7d6a2c58a4d263573f8d7c2d6d6fa;0964125;120
2016-10-29 20:28:00;LAKE VIEW;DOF;cd0e476d47543796b0c4322d0178a100f3a4d4bf3321b9050a540bd9dc666aaf;0976160F;60
1999-01-23 10:49:00;CALUMET HEIGHTS;CPD;56cf83c86b6c3aa4e7a80c143631063e855e6e37039d5d980f3dd7e36bed95d9;0964125;60
2002-03-28 09:10:00;EDGEWATER;CPD;7ed2cd41b485421114ca21f10ca096d77e7d2541dbe8e98018740fc1c5715a3a;0964190A;30
2011-05-27 15:24:00;WEST ENGLEWOOD;DOF;3bd8202654d368400f0907f3be62230d7bcd16b2db201474450ca0eabaac18a1;0976160A;50
2017-12-27 11:00:00;AUSTIN;CPD;b04d1d315826c56738a5d25d751ec71afc30c898cb17843e1727f77e960640a4;0976160A;60
2013-04-13 00:32:00;PORTAGE PARK;CPD;3b38eaf7820a38df3ae43cae5150868d43dfbe9a43b0d9c16867ec94713f62f3;0964170A;25
2015-05-04 12:42:00;SOUTH LAWNDALE;DOF;40e197ca6b67f9ec9d319d274b99d0e500920f5adff3b3b0d5cee411a89b0061;0964190A;50
2008-08-20 09:15:00;WEST RIDGE;CPD;230e42152186bbac124f3bd7fa58b831a8da46e2a25886a07a328488a9fc2f59;0964040B;50
2008-10-20 12:19:00;EDGEWATER;DOF;69662bc6498732d7e182d67ad44cd48d4f3a2a7e5fda4bccdacbabcf7cb0e272;0964190;50
2011-08-18 09:00:00;BRIGHTON PARK;DOF;cd4e82be5ed34c93555ffeb65eda38304e3a68b20c6888a7a527d9b11d3f8baa;0964170A;25
2010-09-29 07:53:00;ALBANY PARK;DOF;865c2e69ec2cfcf959914a3841b39a2ad4d84eeff23d74c7cdd90a00466673b3;0964040B;50
2002-05-25 09:35:00;WEST TOWN;DOF;595c746751c486ca4d76cbbd991cca485229b90419adc84d02970587d09513a1;0964190A;30
2015-01-08 07:50:00;WEST RIDGE;CPD;f6c70c90abded4d96876e35298f706a3d707b5c8d8d7f2fdd4beaec5bd0c15f8;0976160F;60
2006-08-09 19:55:00;ROGERS PARK;CPD;7672c5a02d89f505123f4756259ae721668aef63c9e85d8c55d2cf513422be86;0964190A;30
2002-06-12 10:31:00;EDGEWATER;CPD;12abed52251a171113276d54f2bc2e1b8e928cf8d317c05bd41ebc5b82ecbf82;0964190A;30
2015-09-09 08:15:00;LOOP;DOF;f3f43b7a08de7ed6e03e98e49ae914645e1ca2b896a361a2783f0e0110502373;0964080A;100
2009-05-13 16:05:00;LINCOLN SQUARE;CPD;85546951a28939f6425641325050de0c639f7d202e29f6c46254ec7cb338547f;0964080A;60
2007-12-19 21:55:00;LAKE VIEW;DOF;a91521d1314839f8543b8a02d81159111aff196642d6e267ef38163b551e4cd7;0964090E;50
2012-07-26 09:21:00;AVONDALE;DOF;8e91c50394a4dfcf2aa3f924340f4576420eebd78de9fa22ba8d0cd1047d9e80;0964040B;50
2002-08-19 23:39:00;HYDE PARK;CPD;2a5273378d218ade74cafaa481d38a4604d1a0c6e6689bf3874a12431a6cb050;0964125;60
2003-12-01 11:10:00;HERMOSA;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;25
2015-12-26 20:04:00;UPTOWN;DOF;b0a93f6c4f707811e26e0addf1c48b28ce94b57b94d8a4b5a7c411ecb21cdd32;0964080B;100
2001-08-19 22:15:00;LOOP;CPD;155ca10ca166d365a75bb57f820f4f19bcea09a3f64871687e17b6952e38eae8;0964125;60
2005-11-15 14:41:00;LAKE VIEW;DOF;be3fc63260a40dfc1d2fd7252ea8bf8f23dbc27d001890d1f020ad4558174ddd;0964190A;30
1997-04-19 16:22:00;NEAR NORTH SIDE;Unidentified;e5069828d254b4b16b72be3361754aee0bf53d328aae687109c2c00727fbc424;0964190B;30
2013-06-18 21:31:00;NEAR NORTH SIDE;DOF;860ea8fea389a7d193ae39fc9a2c99510f716db9f243654d2b5ef4a5985fd34e;0964090E;75
1998-07-14 06:10:00;NEAR WEST SIDE;Unidentified;c9610ff80967710c0a6531710815c3068baeffad03f1093869cf0b82c19b7225;0964125;60
2003-05-03 18:33:00;HUMBOLDT PARK;CPD;92575a4b414cc56c4f69046621a084f197e689272a5126dd9fc50f6e3f53a665;0964090E;50
2006-09-29 10:25:00;AUSTIN;DOF;ac177fe6f58bb47db050c9062e9246d6015ee8741a637347b9a5661be3e859d7;0964040B;50
2007-12-18 17:10:00;NEW CITY;DOF;703a8314e65da53e06b63b12ea95f797e1d08abca11656dfd837619c2cf04372;0964080A;50
2015-10-19 10:11:00;WEST LAWN;DOF;35ae2667f02ebf79ec5b6f3e09fa4e83f633eebb988337ed047d06f4457bc718;0964040B;60
2002-01-23 23:46:00;LOOP;CPD;08bbc82205759636485ad01f2ff4bbf36cfc05c051f4b783dddd9417ccc3e735;0964150B;50
2013-06-17 07:30:00;HYDE PARK;DOF;2d9f4a233c65349062603a598c6aa4f30fe24d023c17cb66089ba67bad96c881;0964080B;60
2008-06-25 07:42:00;UPTOWN;CPD;aa400a23951e6550d95468a038430246286f7b74541ce692e34548a6a367d107;0964040B;50
2018-04-03 02:47:00;LINCOLN PARK;CPD;9cc70a98984007dcda7f1e5868e3316b7d8f63259e0c1b66b5bc4c0cbbacebcb;0964125B;200
2005-11-23 05:40:00;UPTOWN;CPD;97c78eb8fa8c6e2b60c5a88b4e5cf56b6f9db40817918aef343226693eb23e73;0964125;120
2016-04-13 09:22:00;BRIDGEPORT;CPD;d6e77780507e3e163e51bdaf10c7307156da968398fa0773ab8aa4fc4d56fc5a;0964040B;60
2006-09-19 08:25:00;LINCOLN PARK;DOF;ce27187453948d545916f03cb0e276c5d2bba4020d92cef533509e3d5257695e;0964190A;30
2016-06-15 09:27:00;UPTOWN;DOF;d8e1e6bfa477269b0d66201d91cd85b889bea936b917ecb7e55078bd5470ef7e;0964040B;60
2005-07-14 22:50:00;LAKE VIEW;CPD;03c26b05c797861c74170d50b3959354e3eeb5a8c8acc5e1ba8661ef9172ffc9;0964090E;50
2016-11-14 10:12:00;BELMONT CRAGIN;CPD;7b0dc3a50f3af710e2f7dce748c06fc1dd7b2dc83485803db5875576fcf910e6;0976160A;60
2014-07-11 09:09:00;HYDE PARK;DOF;5b78a82b0508387cd2f64b9d8a68c09930a25f314728a5958bd1a8e285f41aa1;0964040B;60
2005-08-06 12:20:00;SOUTH LAWNDALE;CPD;73e57b32cf2e820fc55324e9040dc68a04726c72aa84fb36b1717d27acd5232e;0964090E;50
2005-05-02 13:45:00;NEAR NORTH SIDE;DOF;c630f1a049c52e71aa0b417eee2e68d6f488a65e54b90e7190c9cdc8718ecf31;0964190B;50
2002-01-02 10:19:00;LINCOLN PARK;DOF;2381b18184ce05b15d80c4de9d6efeeae6f1ee5fdb948aa7e0db0f4585d9540f;0964190A;30
2010-02-26 21:31:00;LOOP;CPD;1948a1d6e476b3fe3c2ced63798c657a4df0f52615929ac9f8950ea9d63316e4;0976160F;50
2008-12-20 11:20:00;WEST RIDGE;DOF;63bac073b0bc6c444b58cbac197d4b5d99c2e01ddcaba4aefdf1b19386a7e6a2;0964190;50
1996-03-21 16:13:00;NEAR WEST SIDE;Unidentified;1178862858e9b8b2fbd0ea25334944e2968d579779854c1ec703bf5453f968cf;0964080A;30
2009-06-15 12:26:00;PORTAGE PARK;DOF;9a48f2a37d24bd2c494797944172a851de78bbd85acd0d0f6d0542a6d2553ccb;0964190;50
2001-05-29 19:01:00;BRIDGEPORT;DOF;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;30
2006-02-20 10:40:00;PORTAGE PARK;CPD;4e5e8fc812ab98aa3cb3dcf0dbe315144f9164b52bf8613d8adbcefb83b60a47;0976160F;50
2009-07-07 10:15:00;LOWER WEST SIDE;DOF;10c1ce3d146ad3d3ffa1bc3183824a1bbd3a0413f97a75c0b043eb75a25eb595;0964100G;60
2010-10-15 10:54:00;LOGAN SQUARE;DOF;eb40c796b14913e6bedd567e1a2329a17ea0694bbf8e27883a69b55b55ab24b4;0964040B;50
2006-12-13 11:15:00;NEAR NORTH SIDE;CPD;fb4f0c3f5ca803f52ec7e3105fc91c5a07d77a83945c6c60d1be420fce957cb0;0964100F;25
2001-09-11 16:00:00;EDGEWATER;CPD;2051040b738e260dbf3c7407dbcd245cb68dec632e04e75fb6637b6fc04103ff;0976160F;25
2003-08-10 10:54:00;WEST TOWN;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;25
2002-11-08 10:10:00;LINCOLN SQUARE;CPD;ac7cdfd6af4a35e7a0c191d40bba28e3c9fa1599a83fd27492a24409d13d00b1;0964040B;50
2008-10-16 07:21:00;AUSTIN;CPD;b507a99da3fdd173fdfa85ed243404d8385a04051aceebee1825569484fafec5;0976160F;50
2008-07-18 11:14:00;LOGAN SQUARE;DOF;1ecf788973f2b1de1c45c76693f3977311544dc7a8c111415e588a3342b8bb36;0964125;120
2016-11-07 18:42:00;ALBANY PARK;CPD;8f2ad5c231f900dadebe1be49c923d25941adb108f464b13d5afe73c88064108;0964150B;75
2004-04-29 12:57:00;NEAR WEST SIDE;Miscellaneous;b98531a7dc6161a61eebefd7aeb84b934d8d113910888c7374b2525b4457f989;0980110A;50
2015-05-11 09:22:00;PORTAGE PARK;DOF;337ef7dcfa537c10f93c47f2a963bc93df9f15ac3f12c562b1c870b67646f4db;0964040B;60
2013-05-11 01:19:00;WEST TOWN;DOF;5d21d64ddea35a3cb14280604dadfda97295b74294d73b485571f6543287c2e7;0964090E;75
2005-07-16 10:17:00;WEST TOWN;CPD;7a3f41b167905b37bf429415c737fdbf0b628c4381cf6ef15c2d7046481de6ea;0976160A;50
2012-12-14 17:45:00;CHICAGO LAWN;CPD;7428255db0979e848dfd1817817c6f0390f06d3f9e41688481a645e00825f2c3;0976160F;60
2012-01-18 12:03:00;LOWER WEST SIDE;DOF;47b5d79954ea0c4adeb5a7c033f527303b22ca7abc5de27911f32400d54a199b;0964100D;75
2003-08-15 11:01:00;PORTAGE PARK;CPD;5fcb5c2ae9f15db3cb78c2819303ff09fafd6560ab89d984ef9048ccb7db7b00;0964125;60
2011-11-04 14:04:00;LINCOLN SQUARE;DOF;65a219d95dc8443db4c96e5e18a5ec26219d84c9b390e51ad3be0266482e29d9;0976160F;50
2004-02-14 22:32:00;NEAR WEST SIDE;CPD;27af1da5225672390db9d8e9c386f4d3d4e0f5183f2547463e42e92cde2a9ddb;0964090E;50
2004-07-07 09:30:00;AUSTIN;CPD;52922d495ada6d3fb4d2bb24c460643c603a2e27ce81c37e074068690f5fc134;0976160F;50
2001-04-17 22:30:00;DUNNING;CPD;9ad2eaf4467f38fb7995000ae84d4eeed3e2cb2f9fef3a3e51d66586d2e81063;0964170A;25
1999-05-23 18:20:00;LINCOLN PARK;CPD;fe39086c1950b1e0552e8265c147e035d4eac7284fee631732b1ad5362566ffd;0964190A;20
2002-11-27 09:26:00;HYDE PARK;DOF;d0312b736b716b51d930782894103092a60fdce98f481f29a58e3957626c981e;0964190A;30
2018-02-22 00:07:00;LAKE VIEW;DOF;43697c72530a7dbe0d608b60442959db1e2881eabd53b1c4528391804dd31871;0964090E;75
2017-07-13 12:56:00;LOOP;DOF;c9434227ee27c40405b35cd0ec7501a3e4249144e161a65e921672713bb55c55;0976160B;60
2002-01-08 03:10:00;LINCOLN SQUARE;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;60
2001-12-28 02:17:00;LINCOLN PARK;CPD;2d5278566e22e53b03b1bd54dbb79feb78a4d8c4e118f8dfdb2d8cc1100a8cb0;0976160F;25
2003-02-06 12:05:00;WASHINGTON PARK;CPD;2b012beb0c997f730645d170fa77e90fa594516068f93ef40845d58c2e88b899;0976160F;25
2012-12-17 08:53:00;CHICAGO LAWN;DOF;fd4db08c7a6c5a2809d518d6a961ff92fcb21015c65f5445ab15763064521f18;0964090E;75
2014-05-06 09:47:00;LAKE VIEW;DOF;3f96149f8c4dc02c0bfb66dbeecec63e024be13395f71077f4c7c6a2bb16ea4a;0976160A;60
2006-10-08 15:58:00;LOGAN SQUARE;CPD;fabb13844bfa575c22a74318a24de110a04fb9c5ea04ed4946d18b4d92a0a4aa;0964125;120
2002-07-26 18:47:00;BRIDGEPORT;DOF;f5bc5f09bc5e870898565f412fa301eb17f1797b00cd63c5efccfd52b82407ef;0964190A;30
2013-06-06 00:06:00;AVONDALE;DOF;0f9403ff44e9a8ef70db36afb55c3df7b174dd2886b77c9b12883a232e965d42;0976160A;60
2016-03-25 10:04:00;DOUGLAS;DOF;240f3096ddc461fcf2043ad9c57904e8f65f33cd9e92cfd58ad7a75df40ed6bb;0976160F;60
2010-10-27 15:51:00;LOGAN SQUARE;DOF;5009ec4796877121769a2e978ae682700b6976e19917a3c8691cfc1f8a632436;0964190;50
1997-03-13 02:23:00;HYDE PARK;Unidentified;eb8a515a4ace5d7ee40932e3011c947061aa62a471c5c6e272d6b1ebea7ad797;0964150B;30
2017-04-10 16:07:00;ROGERS PARK;DOF;1be072f44808cb5fbfb34cf8ef83f8080d9533e5e34b3a20b328b5bdfc71bdbc;0976160F;60
2008-01-31 18:30:00;DOUGLAS;CPD;e5e775c73bf8580db9d8ba4de6124b4903c9bc15212e82ff4a91b9086f15c4f2;0964110A;100
2009-08-05 09:29:00;WEST TOWN;DOF;0021506484b8d43e600e499d76f24f9969a3862fb9523ecb2aa936fc24bb50d0;0964040B;50
2010-10-01 07:27:00;WEST ELSDON;DOF;f915f5185ae602aebb59b9f20283154f5f05f175c9ba104108c34e85e8ca723a;0976160A;50
2004-09-25 18:49:00;LAKE VIEW;DOF;ef5d087bf60760780d531ced2fa97e0dddd12dd443bfb854fd3ff4ec27a77c87;0964190A;30
2000-05-06 10:51:00;NEAR WEST SIDE;CPD;13e3913e455e621ad984d371f9f86f1cc626bbf97c461e1366dc572805c0418d;0964125;60
2018-05-03 09:38:00;LAKE VIEW;DOF;1f9f5de4799e94a7aeb7c925d15e59074ef77e0d7c01f2cb8d5c4f01d955c5bc;0964040B;60
2005-10-07 09:25:00;LOGAN SQUARE;CPD;14f5c47819b89bd1ca205b379af9297eeda16dff5a42ff3850c0426e3131db9d;0964080B;50
2000-12-10 10:07:00;WOODLAWN;CPD;35cb8774316b1d874d535a00caaea308f5673f21f7773422ee66241979fc268c;0964125;60
2002-10-30 10:32:00;LINCOLN PARK;Miscellaneous;c1fccec34ea4fcad6618d6e98a2baf86b9eb93d14e54f843031d480f9d0fb4eb;0964125;60
2004-11-16 12:13:00;ALBANY PARK;DOF;8d5fb34f3c7567d300c35143c70d0374c6c6565f5555b8682d11f8db755fead4;0964190A;30
2004-11-10 14:15:00;LINCOLN PARK;DOF;74e4d1861ab8e0aa461890362b8a8c82b2d4328b4aec13c63652e7257d5b2c71;0964190A;30
2007-11-27 07:08:00;NORTH CENTER;CPD;4b1b74320f181d45d4791d747a238bec4c531ea1cd32c65250effb30b25228fc;0964080A;50
2013-07-15 09:04:00;GREATER GRAND CROSSING;DOF;d1cb34c49902d36abebd5f0d68a7c27b996595a67faad59bde2d2d0eead0a906;0964040B;50
2017-10-24 20:24:00;HYDE PARK;Miscellaneous;1883576f275924831c87c27672ab394d331c81018b3e2beeeb3763a3134954c4;0964190A;50
1998-03-04 09:54:00;LOOP;Unidentified;2bafcc475caf80c2749bb01b01687365b0d12c390466015a9c691ccac201d450;0964110A;30
2003-07-18 08:23:00;LINCOLN SQUARE;DOF;3a461d01d91cf52c71c25c497ec190fef087ecc8855cf701b69a5a12adfb1d5e;0964040B;50
2015-12-04 07:53:00;HUMBOLDT PARK;DOF;0697e166d0af14e3614173ad4f4658aec3a75b9f6f31c3823d7c62682df89d9b;0964090E;75
2017-04-20 23:17:00;NEAR NORTH SIDE;Miscellaneous;62404beb281b2eca52b82cac96831ec94f2361e08368b3fd2cddc47883e4d01f;0964190B;65
2007-07-29 00:30:00;LAKE VIEW;DOF;e69320b46014e2fa5e12a03c063465baaead01cc5f6d027782766a38062f97c7;0964125;120
2010-01-22 13:54:00;ALBANY PARK;DOF;87b861bf22c37198c2f5cceb9d9f3d964ded8f7ca810ba9e91a41eea170acc9f;0964090E;60
1998-03-23 11:12:00;LOOP;Unidentified;924ca3f1ff41d07aacf074df5648c02c512f675dbcacee306af9ec682943111d;0964190A;20
2002-05-02 14:30:00;HUMBOLDT PARK;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0980110B;50
1998-11-30 11:05:00;PORTAGE PARK;CPD;6ef48e01237dec90da99cc6930f3e2c7ebf9b16bb058a5b9b60092b07c98a080;0964125;60
2017-01-17 12:53:00;GRAND BOULEVARD;DOF;7b92721f8494de227f2bb77ea9dbe9f9bd8aad56765d66acda59e6aefded23a9;0964020B;75
2009-04-08 09:05:00;EDGEWATER;CPD;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;50
2001-08-21 18:36:00;NORTH LAWNDALE;CPD;3ba56e150d43ac9b7d43e28922de90781528cb88e366b8c3156b3f4e8a288236;0964125;60
2002-12-01 12:28:00;LINCOLN PARK;CPD;070aa3f280ee70eb5c4559f687bca77e27ad28ee2d67317396153aa45a3e79af;0964090E;50
2016-10-13 13:49:00;CHATHAM;DOF;b92a34c851bff98724c2f020e68a674aefb6a67b4f9801e646ac379c7cb7b993;0964090E;75
2001-08-20 18:56:00;LAKE VIEW;CPD;5e9c458b329155d22f93535272534ed2fc57a5bb7226c551838b3c9d2cc40b75;0976160F;25
2013-11-11 07:32:00;LINCOLN PARK;CPD;80945dea56a3101a05e01eb949282a6cbd2729b7ef510bb19bf2148c38f72110;0964080A;60
2015-04-16 13:38:00;WEST TOWN;DOF;27f387ac41cdb435132476a340bfaf612ffedf20c2d0d979d9800ced2d640518;0964190A;50
2008-03-10 23:14:00;BEVERLY;CPD;f9c13635859f98e4860eb3ed17918ff2f7389052a1df61640d25f7aad8ff6cc2;0964150B;60
2003-09-04 22:55:00;OHARE;CPD;34e0051cc095dfe52344d50599a77355f9336a342722ae5a2ca37653fe6ac0fc;0976160F;25
